STATEFP,PLACEFP,PLACENS,AFFGEOID,GEOID,NAME,NAMELSAD,STUSPS,STATE_NAME,LSAD,ALAND,AWATER,full_fips
22,54035,02404363,1600000US2254035,2254035,New Iberia,New Iberia city,LA,Louisiana,25,28853949,292522,2254035
22,48785,02403256,1600000US2248785,2248785,Marrero,Marrero CDP,LA,Louisiana,57,18646690,1518181,2248785
22,33245,02402571,1600000US2233245,2233245,Harvey,Harvey CDP,LA,Louisiana,57,16800231,1300667,2233245
22,73640,02405540,1600000US2273640,2273640,Sulphur,Sulphur city,LA,Louisiana,25,29062267,42041,2273640
22,39475,02404820,1600000US2239475,2239475,Kenner,Kenner city,LA,Louisiana,25,38541001,600053,2239475
22,75180,02402921,1600000US2275180,2275180,Terrytown,Terrytown CDP,LA,Louisiana,57,9489460,84243,2275180
23,71990,00582738,1600000US2371990,2371990,South Portland,South Portland city,ME,Maine,25,31255708,5037136,2371990
23,38740,00582554,1600000US2338740,2338740,Lewiston,Lewiston city,ME,Maine,25,88437058,3597593,2338740
23,60545,00582683,1600000US2360545,2360545,Portland,Portland city,ME,Maine,25,55795997,124055697,2360545
23,02795,00582340,1600000US2302795,2302795,Bangor,Bangor city,ME,Maine,25,88731358,868257,2302795
23,65725,00582712,1600000US2365725,2365725,Sanford,Sanford city,ME,Maine,25,123776330,2497582,2365725
23,04860,00582353,1600000US2304860,2304860,Biddeford,Biddeford city,ME,Maine,25,77920109,75099086,2304860
23,02060,00582333,1600000US2302060,2302060,Auburn,Auburn city,ME,Maine,25,153688540,16576854,2302060
24,69925,02390649,1600000US2469925,2469925,Salisbury,Salisbury city,MD,Maryland,25,35702257,1268795,2469925
24,60275,02389642,1600000US2460275,2460275,Parkville,Parkville CDP,MD,Maryland,57,11097547,0,2460275
24,08775,02390567,1600000US2408775,2408775,Bowie,Bowie city,MD,Maryland,25,52946370,273645,2408775
24,65600,02389740,1600000US2465600,2465600,Reisterstown,Reisterstown CDP,MD,Maryland,57,13187972,11731,2465600
24,29525,02389803,1600000US2429525,2429525,Fort Washington,Fort Washington CDP,MD,Maryland,57,35726134,7193707,2429525
24,25750,02389033,1600000US2425750,2425750,Elkridge,Elkridge CDP,MD,Maryland,57,21651513,26825,2425750
24,23975,02389421,1600000US2423975,2423975,Dundalk,Dundalk CDP,MD,Maryland,57,33896582,11204887,2423975
24,47450,02390085,1600000US2447450,2447450,Lochearn,Lochearn CDP,MD,Maryland,57,14479074,78217,2447450
24,36075,02390597,1600000US2436075,2436075,Hagerstown,Hagerstown city,MD,Maryland,25,32557775,26533,2436075
24,25575,02389031,1600000US2425575,2425575,Eldersburg,Eldersburg CDP,MD,Maryland,57,103158395,6566274,2425575
24,07125,02389206,1600000US2407125,2407125,Bethesda,Bethesda CDP,MD,Maryland,57,34349191,174902,2407125
24,30325,02390588,1600000US2430325,2430325,Frederick,Frederick city,MD,Maryland,25,62023334,256710,2430325
24,56337,02389566,1600000US2456337,2456337,North Bethesda,North Bethesda CDP,MD,Maryland,57,22979371,58661,2456337
24,58900,02389620,1600000US2458900,2458900,Olney,Olney CDP,MD,Maryland,57,41910145,106193,2458900
24,32650,02389847,1600000US2432650,2432650,Glen Burnie,Glen Burnie CDP,MD,Maryland,57,44837035,1835870,2432650
24,17350,02389325,1600000US2417350,2417350,Clarksburg,Clarksburg CDP,MD,Maryland,57,24989871,800933,2417350
24,63300,02389701,1600000US2463300,2463300,Potomac,Potomac CDP,MD,Maryland,57,65123141,3726912,2463300
24,03800,02389170,1600000US2403800,2403800,Ballenger Creek,Ballenger Creek CDP,MD,Maryland,57,27961794,39128,2403800
24,75725,02652341,1600000US2475725,2475725,Suitland,Suitland CDP,MD,Maryland,57,10997721,8728,2475725
24,71200,02390279,1600000US2471200,2471200,Severna Park,Severna Park CDP,MD,Maryland,57,42817005,7146101,2471200
24,83775,02652342,1600000US2483775,2483775,Wheaton,Wheaton CDP,MD,Maryland,57,17865167,110692,2483775
24,18750,02390578,1600000US2418750,2418750,College Park,College Park city,MD,Maryland,25,14533324,184427,2418750
24,41250,02390603,1600000US2441250,2441250,Hyattsville,Hyattsville city,MD,Maryland,25,7005779,68516,2441250
24,13325,02389280,1600000US2413325,2413325,Carney,Carney CDP,MD,Maryland,57,18145260,6354,2413325
24,58300,02389612,1600000US2458300,2458300,Odenton,Odenton CDP,MD,Maryland,57,38241283,0,2458300
24,60475,02389645,1600000US2460475,2460475,Pasadena,Pasadena CDP,MD,Maryland,57,38660630,3066757,2460475
24,14125,02389287,1600000US2414125,2414125,Catonsville,Catonsville CDP,MD,Maryland,57,36159333,207703,2414125
24,18250,02389340,1600000US2418250,2418250,Cockeysville,Cockeysville CDP,MD,Maryland,57,31013161,1044173,2418250
24,26600,02389051,1600000US2426600,2426600,Essex,Essex CDP,MD,Maryland,57,23982252,7203329,2426600
24,52300,02389479,1600000US2452300,2452300,Middle River,Middle River CDP,MD,Maryland,57,33042481,2297765,2452300
24,52562,02389483,1600000US2452562,2452562,Milford Mill,Milford Mill CDP,MD,Maryland,57,17986554,28899,2452562
24,61400,02389668,1600000US2461400,2461400,Pikesville,Pikesville CDP,MD,Maryland,57,31986254,69230,2461400
24,64950,02389725,1600000US2464950,2464950,Randallstown,Randallstown CDP,MD,Maryland,57,26475072,35463,2464950
24,78425,02390399,1600000US2478425,2478425,Towson,Towson CDP,MD,Maryland,57,36656491,349759,2478425
24,05825,02389191,1600000US2405825,2405825,Bel Air North,Bel Air North CDP,MD,Maryland,57,41355739,195354,2405825
24,05950,02389192,1600000US2405950,2405950,Bel Air South,Bel Air South CDP,MD,Maryland,57,55101151,241090,2405950
24,25150,02389028,1600000US2425150,2425150,Edgewood,Edgewood CDP,MD,Maryland,57,44297363,343677,2425150
24,02825,02389154,1600000US2402825,2402825,Aspen Hill,Aspen Hill CDP,MD,Maryland,57,24599274,212967,2402825
24,19125,02389348,1600000US2419125,2419125,Columbia,Columbia CDP,MD,Maryland,57,82707413,663954,2419125
24,56725,02389572,1600000US2456725,2456725,North Laurel,North Laurel CDP,MD,Maryland,57,16787367,146467,2456725
24,27250,02389060,1600000US2427250,2427250,Fairland,Fairland CDP,MD,Maryland,57,12859450,45369,2427250
24,32025,02389836,1600000US2432025,2432025,Germantown,Germantown CDP,MD,Maryland,57,44115835,233249,2432025
24,56875,02389581,1600000US2456875,2456875,North Potomac,North Potomac CDP,MD,Maryland,57,16890512,104396,2456875
24,67675,02390645,1600000US2467675,2467675,Rockville,Rockville city,MD,Maryland,25,35233485,92948,2467675
24,01600,02390562,1600000US2401600,2401600,Annapolis,Annapolis city,MD,Maryland,25,18664115,2343490,2401600
24,12600,02389271,1600000US2412600,2412600,Camp Springs,Camp Springs CDP,MD,Maryland,57,19890716,39837,2412600
24,16875,02389319,1600000US2416875,2416875,Chillum,Chillum CDP,MD,Maryland,57,8733504,75366,2416875
24,17900,02389332,1600000US2417900,2417900,Clinton,Clinton CDP,MD,Maryland,57,64793055,197710,2417900
24,45325,02389871,1600000US2445325,2445325,Landover,Landover CDP,MD,Maryland,57,10359980,13340,2445325
24,65312,02389735,1600000US2465312,2465312,Redland,Redland CDP,MD,Maryland,57,18631495,392814,2465312
24,72450,02390301,1600000US2472450,2472450,Silver Spring,Silver Spring CDP,MD,Maryland,57,20416978,75601,2472450
24,41475,02583638,1600000US2441475,2441475,Ilchester,Ilchester CDP,MD,Maryland,57,27855740,160500,2441475
24,33250,02583632,1600000US2433250,2433250,Glenmont,Glenmont CDP,MD,Maryland,57,7252335,59119,2433250
24,60975,02389663,1600000US2460975,2460975,Perry Hall,Perry Hall CDP,MD,Maryland,57,17967518,6028,2460975
24,44975,02390025,1600000US2444975,2444975,Lake Shore,Lake Shore CDP,MD,Maryland,57,34767072,10884310,2444975
24,73650,02390321,1600000US2473650,2473650,South Laurel,South Laurel CDP,MD,Maryland,57,20901679,88305,2473650
24,71150,02390278,1600000US2471150,2471150,Severn,Severn CDP,MD,Maryland,57,47498868,0,2471150
24,86475,02390531,1600000US2486475,2486475,Woodlawn,Woodlawn CDP,MD,Maryland,57,24705220,82069,2486475
24,04000,01702381,1600000US2404000,2404000,Baltimore,Baltimore city,MD,Maryland,25,209649327,28758743,2404000
24,31175,02390591,1600000US2431175,2431175,Gaithersburg,Gaithersburg city,MD,Maryland,25,26731772,315341,2431175
24,34775,02390596,1600000US2434775,2434775,Greenbelt,Greenbelt city,MD,Maryland,25,16147329,142309,2434775
24,21325,02390580,1600000US2421325,2421325,Cumberland,Cumberland city,MD,Maryland,25,26044768,176503,2421325
24,59425,02389631,1600000US2459425,2459425,Owings Mills,Owings Mills CDP,MD,Maryland,57,24689264,97188,2459425
24,20875,02389375,1600000US2420875,2420875,Crofton,Crofton CDP,MD,Maryland,57,17123527,0,2420875
24,26000,02389035,1600000US2426000,2426000,Ellicott City,Ellicott City CDP,MD,Maryland,57,77717428,317859,2426000
24,45525,02390032,1600000US2445525,2445525,Langley Park,Langley Park CDP,MD,Maryland,57,2574973,84,2445525
24,53325,02389499,1600000US2453325,2453325,Montgomery Village,Montgomery Village CDP,MD,Maryland,57,10054415,209839,2453325
24,45900,02390608,1600000US2445900,2445900,Laurel,Laurel city,MD,Maryland,25,12469949,61461,2445900
24,81175,02390444,1600000US2481175,2481175,Waldorf,Waldorf CDP,MD,Maryland,57,93870139,594741,2481175
24,06400,02389202,1600000US2406400,2406400,Beltsville,Beltsville CDP,MD,Maryland,57,18663312,70399,2406400
24,02275,02389151,1600000US2402275,2402275,Arnold,Arnold CDP,MD,Maryland,57,28020424,7085257,2402275
25,38435,02378158,1600000US2538435,2538435,Marblehead,Marblehead CDP,MA,Massachusetts,57,11340917,39374816,2538435
25,16285,02378003,1600000US2516285,2516285,Danvers,Danvers CDP,MA,Massachusetts,57,34392465,2346845,2516285
25,34550,00619449,1600000US2534550,2534550,Lawrence,Lawrence city,MA,Massachusetts,25,17948043,1291680,2534550
25,67700,02378235,1600000US2567700,2567700,Stoneham,Stoneham CDP,MA,Massachusetts,57,15578670,1632658,2567700
25,53960,00619424,1600000US2553960,2553960,Pittsfield,Pittsfield city,MA,Massachusetts,25,104812683,5165042,2553960
25,40115,00619406,1600000US2540115,2540115,Melrose,Melrose city,MA,Massachusetts,25,12130224,219702,2540115
25,07000,00619463,1600000US2507000,2507000,Boston,Boston city,MA,Massachusetts,25,125200663,106898385,2507000
25,56165,02378210,1600000US2556165,2556165,Reading,Reading CDP,MA,Massachusetts,57,25837458,36722,2556165
25,05595,00618293,1600000US2505595,2505595,Beverly,Beverly city,MA,Massachusetts,25,39082255,19417643,2505595
25,82000,00619493,1600000US2582000,2582000,Worcester,Worcester city,MA,Massachusetts,25,96762671,2808413,2582000
25,25172,00618321,1600000US2525172,2525172,Franklin Town,Franklin Town city,MA,Massachusetts,25,68994894,1009207,2525172
25,05105,02377988,1600000US2505105,2505105,Belmont,Belmont CDP,MA,Massachusetts,57,12036060,183393,2505105
25,80545,02378049,1600000US2580545,2580545,Winchester,Winchester CDP,MA,Massachusetts,57,15621817,817439,2580545
25,41200,02378167,1600000US2541200,2541200,Milford,Milford CDP,MA,Massachusetts,57,26299455,610297,2541200
25,35250,02378152,1600000US2535250,2535250,Lexington,Lexington CDP,MA,Massachusetts,57,42564240,533688,2535250
25,56000,00618328,1600000US2556000,2556000,Randolph Town,Randolph Town city,MA,Massachusetts,25,25456784,1516487,2556000
25,13205,00619464,1600000US2513205,2513205,Chelsea,Chelsea city,MA,Massachusetts,25,5746368,638655,2513205
25,56585,00619465,1600000US2556585,2556585,Revere,Revere city,MA,Massachusetts,25,14772907,11468440,2556585
25,37490,00619450,1600000US2537490,2537490,Lynn,Lynn city,MA,Massachusetts,25,27813613,7204026,2537490
25,40710,00618302,1600000US2540710,2540710,Methuen Town,Methuen Town city,MA,Massachusetts,25,57529733,2020112,2540710
25,59105,00619453,1600000US2559105,2559105,Salem,Salem city,MA,Massachusetts,25,21481052,25918839,2559105
25,03690,00618248,1600000US2503690,2503690,Barnstable Town,Barnstable Town city,MA,Massachusetts,25,155215093,42830773,2503690
25,26150,00618297,1600000US2526150,2526150,Gloucester,Gloucester city,MA,Massachusetts,25,67852340,39662541,2526150
25,09000,00619467,1600000US2509000,2509000,Brockton,Brockton city,MA,Massachusetts,25,55251286,475809,2509000
25,37875,00619404,1600000US2537875,2537875,Malden,Malden city,MA,Massachusetts,25,13064186,99282,2537875
25,38715,00618228,1600000US2538715,2538715,Marlborough,Marlborough city,MA,Massachusetts,25,54037559,3203986,2538715
25,45560,00619408,1600000US2545560,2545560,Newton,Newton city,MA,Massachusetts,25,46173587,855207,2545560
25,62535,00619409,1600000US2562535,2562535,Somerville,Somerville city,MA,Massachusetts,25,10680438,258382,2562535
25,00840,00618180,1600000US2500840,2500840,Agawam Town,Agawam Town city,MA,Massachusetts,25,60403412,2624029,2500840
25,13660,00618181,1600000US2513660,2513660,Chicopee,Chicopee city,MA,Massachusetts,25,59325175,2504791,2513660
25,01370,00582323,1600000US2501370,2501370,Amherst Town,Amherst Town city,MA,Massachusetts,25,71546035,340031,2501370
25,80195,02378047,1600000US2580195,2580195,Wilmington,Wilmington CDP,MA,Massachusetts,57,43961038,439325,2580195
25,16530,02378004,1600000US2516530,2516530,Dedham,Dedham CDP,MA,Massachusetts,57,26600181,1072471,2516530
25,50285,02378193,1600000US2550285,2550285,Norwood,Norwood CDP,MA,Massachusetts,57,26882338,445374,2550285
25,24960,02791559,1600000US2524960,2524960,Framingham,Framingham city,MA,Massachusetts,25,64863272,3784599,2524960
25,69170,00619440,1600000US2569170,2569170,Taunton,Taunton city,MA,Massachusetts,25,120973119,4418378,2569170
25,46330,00619392,1600000US2546330,2546330,Northampton,Northampton city,MA,Massachusetts,25,88695636,3896470,2546330
25,07740,00618316,1600000US2507740,2507740,Braintree Town,Braintree Town city,MA,Massachusetts,25,35644316,2076505,2507740
25,11000,00619396,1600000US2511000,2511000,Cambridge,Cambridge city,MA,Massachusetts,25,16566796,1829207,2511000
25,23875,00618363,1600000US2523875,2523875,Fitchburg,Fitchburg city,MA,Massachusetts,25,72063644,759963,2523875
25,25485,00618364,1600000US2525485,2525485,Gardner,Gardner city,MA,Massachusetts,25,57153213,2454620,2525485
25,23000,00618282,1600000US2523000,2523000,Fall River,Fall River city,MA,Massachusetts,25,85787944,18427470,2523000
25,45000,00619435,1600000US2545000,2545000,New Bedford,New Bedford city,MA,Massachusetts,25,51802064,10700054,2545000
25,81035,00619411,1600000US2581035,2581035,Woburn,Woburn city,MA,Massachusetts,25,32762645,761146,2581035
25,55745,00619461,1600000US2555745,2555745,Quincy,Quincy city,MA,Massachusetts,25,42922985,26765897,2555745
25,08130,00619466,1600000US2508130,2508130,Bridgewater Town,Bridgewater Town city,MA,Massachusetts,25,70553893,2901659,2508130
25,44140,02378176,1600000US2544140,2544140,Needham,Needham CDP,MA,Massachusetts,57,31851573,1097393,2544140
25,74210,02378032,1600000US2574210,2574210,Wellesley,Wellesley CDP,MA,Massachusetts,57,25954492,1318009,2574210
25,41725,02378170,1600000US2541725,2541725,Milton,Milton CDP,MA,Massachusetts,57,33698169,780214,2541725
25,01640,02377981,1600000US2501640,2501640,Arlington,Arlington CDP,MA,Massachusetts,57,13320515,888007,2501640
25,72250,02378245,1600000US2572250,2572250,Wakefield,Wakefield CDP,MA,Massachusetts,57,19145255,1560573,2572250
25,67000,00619388,1600000US2567000,2567000,Springfield,Springfield city,MA,Massachusetts,25,82542449,3135346,2567000
25,09875,02377997,1600000US2509875,2509875,Burlington,Burlington CDP,MA,Massachusetts,57,30432294,294382,2509875
25,73440,00618242,1600000US2573440,2573440,Watertown Town,Watertown Town city,MA,Massachusetts,25,10350067,331997,2573440
25,09210,02377996,1600000US2509210,2509210,Brookline,Brookline CDP,MA,Massachusetts,57,17508152,183413,2509210
25,76030,00618193,1600000US2576030,2576030,Westfield,Westfield city,MA,Massachusetts,25,119814349,2729963,2576030
25,77890,00618194,1600000US2577890,2577890,West Springfield Town,West Springfield Town city,MA,Massachusetts,25,43331574,2086009,2577890
25,39835,00619405,1600000US2539835,2539835,Medford,Medford city,MA,Massachusetts,25,20976098,1450155,2539835
25,72600,00618241,1600000US2572600,2572600,Waltham,Waltham city,MA,Massachusetts,25,33005267,2634630,2572600
25,02690,00618278,1600000US2502690,2502690,Attleboro,Attleboro city,MA,Massachusetts,25,69358023,2572080,2502690
25,29405,00619447,1600000US2529405,2529405,Haverhill,Haverhill city,MA,Massachusetts,25,85563979,6889953,2529405
25,78972,00619462,1600000US2578972,2578972,Weymouth Town,Weymouth Town city,MA,Massachusetts,25,43420939,12454758,2578972
25,37000,00618227,1600000US2537000,2537000,Lowell,Lowell city,MA,Massachusetts,25,35251105,2379103,2537000
25,30840,00619386,1600000US2530840,2530840,Holyoke,Holyoke city,MA,Massachusetts,25,54826719,4226396,2530840
25,52490,00618307,1600000US2552490,2552490,Peabody,Peabody city,MA,Massachusetts,25,42052588,1486470,2552490
25,35075,00618369,1600000US2535075,2535075,Leominster,Leominster city,MA,Massachusetts,25,74650497,2224036,2535075
25,60050,02378217,1600000US2560050,2560050,Saugus,Saugus CDP,MA,Massachusetts,57,27907444,2556905,2560050
25,46598,00618284,1600000US2546598,2546598,North Attleborough Town,North Attleborough Town city,MA,Massachusetts,25,48835548,1357376,2546598
25,21990,00618223,1600000US2521990,2521990,Everett,Everett city,MA,Massachusetts,25,8848535,636058,2521990
26,46000,01626588,1600000US2646000,2646000,Lansing,Lansing city,MI,Michigan,25,101381374,1652168,2646000
26,74960,01627097,1600000US2674960,2674960,Southgate,Southgate city,MI,Michigan,25,17805442,0,2674960
26,31420,01626334,1600000US2631420,2631420,Garden City,Garden City city,MI,Michigan,25,15184068,0,2631420
26,22000,01626181,1600000US2622000,2622000,Detroit,Detroit city,MI,Michigan,25,359311023,10781269,2622000
26,36280,01626427,1600000US2636280,2636280,Hamtramck,Hamtramck city,MI,Michigan,25,5412614,0,2636280
26,70040,01627011,1600000US2670040,2670040,Royal Oak,Royal Oak city,MI,Michigan,25,30541641,4660,2670040
26,41420,01626535,1600000US2641420,2641420,Jackson,Jackson city,MI,Michigan,25,28073876,302454,2641420
26,88900,01627294,1600000US2688900,2688900,Wyandotte,Wyandotte city,MI,Michigan,25,13706889,4368232,2688900
26,59920,01626834,1600000US2659920,2659920,Oak Park,Oak Park city,MI,Michigan,25,13330232,0,2659920
26,53780,01626736,1600000US2653780,2653780,Midland,Midland city,MI,Michigan,25,89018095,5106795,2653780
26,56020,01626776,1600000US2656020,2656020,Mount Pleasant,Mount Pleasant city,MI,Michigan,25,20000183,229657,2656020
26,40680,01626516,1600000US2640680,2640680,Inkster,Inkster city,MI,Michigan,25,16194523,1610,2640680
26,04105,01625860,1600000US2604105,2604105,Auburn Hills,Auburn Hills city,MI,Michigan,25,43095047,113296,2604105
26,38780,02393053,1600000US2638780,2638780,Holt,Holt CDP,MI,Michigan,57,40558781,512562,2638780
26,56320,01626783,1600000US2656320,2656320,Muskegon,Muskegon city,MI,Michigan,25,36631218,10501661,2656320
26,03000,01625837,1600000US2603000,2603000,Ann Arbor,Ann Arbor city,MI,Michigan,25,73037477,2252075,2603000
26,42160,01626547,1600000US2642160,2642160,Kalamazoo,Kalamazoo city,MI,Michigan,25,63955254,1162664,2642160
26,65560,01626926,1600000US2665560,2665560,Portage,Portage city,MI,Michigan,25,83639489,7662446,2665560
26,42820,01626558,1600000US2642820,2642820,Kentwood,Kentwood city,MI,Michigan,25,54168595,130137,2642820
26,82960,01627209,1600000US2682960,2682960,Walker,Walker city,MI,Michigan,25,63655809,1466409,2682960
26,38640,01626478,1600000US2638640,2638640,Holland,Holland city,MI,Michigan,25,43208807,1985683,2638640
26,01340,02393316,1600000US2601340,2601340,Allendale,Allendale CDP,MI,Michigan,57,60178588,2362103,2601340
26,37100,02393043,1600000US2637100,2637100,Haslett,Haslett CDP,MI,Michigan,57,39865462,2318419,2637100
26,06020,01625892,1600000US2606020,2606020,Bay City,Bay City city,MI,Michigan,25,26328785,2680770,2606020
26,65820,01626932,1600000US2665820,2665820,Port Huron,Port Huron city,MI,Michigan,25,20984847,10799868,2665820
26,65440,01626924,1600000US2665440,2665440,Pontiac,Pontiac city,MI,Michigan,25,51503077,953493,2665440
26,59440,01626829,1600000US2659440,2659440,Novi,Novi city,MI,Michigan,25,78330416,2711897,2659440
26,36700,01626436,1600000US2636700,2636700,Harper Woods,Harper Woods city,MI,Michigan,25,6810296,0,2636700
26,49000,01626633,1600000US2649000,2649000,Livonia,Livonia city,MI,Michigan,25,92449429,412892,2649000
26,69420,01627000,1600000US2669420,2669420,Romulus,Romulus city,MI,Michigan,25,92223411,894611,2669420
26,50560,01626663,1600000US2650560,2650560,Madison Heights,Madison Heights city,MI,Michigan,25,18352790,0,2650560
26,24290,01626204,1600000US2624290,2624290,Eastpointe,Eastpointe city,MI,Michigan,25,13358216,5331,2624290
26,84000,01627213,1600000US2684000,2684000,Warren,Warren city,MI,Michigan,25,89035726,146342,2684000
26,08640,01625941,1600000US2608640,2608640,Birmingham,Birmingham city,MI,Michigan,25,12415070,31709,2608640
26,21020,01626165,1600000US2621020,2621020,Dearborn Heights,Dearborn Heights city,MI,Michigan,25,30399720,22115,2621020
26,70520,01627020,1600000US2670520,2670520,Saginaw,Saginaw city,MI,Michigan,25,44252664,1869147,2670520
26,00440,01625803,1600000US2600440,2600440,Adrian,Adrian city,MI,Michigan,25,20738550,384850,2600440
26,60340,02393172,1600000US2660340,2660340,Okemos,Okemos CDP,MI,Michigan,57,43660932,399215,2660340
26,29580,02392999,1600000US2629580,2629580,Forest Hills,Forest Hills CDP,MI,Michigan,57,127680639,3900677,2629580
26,59140,01626819,1600000US2659140,2659140,Norton Shores,Norton Shores city,MI,Michigan,25,60199634,3583665,2659140
26,34000,01626373,1600000US2634000,2634000,Grand Rapids,Grand Rapids city,MI,Michigan,25,115968798,2217914,2634000
26,69800,01627008,1600000US2669800,2669800,Roseville,Roseville city,MI,Michigan,25,25476020,70507,2669800
26,86000,01627250,1600000US2686000,2686000,Westland,Westland city,MI,Michigan,25,52917818,39575,2686000
26,29000,01626285,1600000US2629000,2629000,Flint,Flint city,MI,Michigan,25,86610233,1721598,2629000
26,01380,01625823,1600000US2601380,2601380,Allen Park,Allen Park city,MI,Michigan,25,18115884,41189,2601380
26,47800,01626626,1600000US2647800,2647800,Lincoln Park,Lincoln Park city,MI,Michigan,25,15115834,38350,2647800
26,79000,01627153,1600000US2679000,2679000,Taylor,Taylor city,MI,Michigan,25,61165855,46613,2679000
26,69035,01626990,1600000US2669035,2669035,Rochester Hills,Rochester Hills city,MI,Michigan,25,84960992,254848,2669035
26,51900,01626697,1600000US2651900,2651900,Marquette,Marquette city,MI,Michigan,25,29362818,20874730,2651900
26,12060,01626011,1600000US2612060,2612060,Burton,Burton city,MI,Michigan,25,60493513,173960,2612060
26,05920,01625890,1600000US2605920,2605920,Battle Creek,Battle Creek city,MI,Michigan,25,110298759,2974021,2605920
26,76460,01627126,1600000US2676460,2676460,Sterling Heights,Sterling Heights city,MI,Michigan,25,94398390,701666,2676460
26,74900,01627095,1600000US2674900,2674900,Southfield,Southfield city,MI,Michigan,25,67994052,14814,2674900
26,34160,01626375,1600000US2634160,2634160,Grandville,Grandville city,MI,Michigan,25,18769951,1106861,2634160
26,24120,01626207,1600000US2624120,2624120,East Lansing,East Lansing city,MI,Michigan,25,34787204,211485,2624120
26,80700,01627176,1600000US2680700,2680700,Troy,Troy city,MI,Michigan,25,86627491,474222,2680700
26,21000,01626164,1600000US2621000,2621000,Dearborn,Dearborn city,MI,Michigan,25,62798404,694039,2621000
26,70760,01627026,1600000US2670760,2670760,St. Clair Shores,St. Clair Shores city,MI,Michigan,25,30252928,7043307,2670760
26,84800,02393839,1600000US2684800,2684800,Waverly,Waverly CDP,MI,Michigan,57,23577928,139647,2684800
26,88940,01627295,1600000US2688940,2688940,Wyoming,Wyoming city,MI,Michigan,25,64079696,544690,2688940
26,89140,01627300,1600000US2689140,2689140,Ypsilanti,Ypsilanti city,MI,Michigan,25,11114012,455243,2689140
26,27440,01626270,1600000US2627440,2627440,Farmington Hills,Farmington Hills city,MI,Michigan,25,86164469,73138,2627440
27,17000,02394568,1600000US2717000,2717000,Duluth,Duluth city,MN,Minnesota,25,185587866,22016525,2717000
27,55852,02396435,1600000US2755852,2755852,Roseville,Roseville city,MN,Minnesota,25,33721342,2143301,2755852
27,12700,02393607,1600000US2712700,2712700,Columbia Heights,Columbia Heights city,MN,Minnesota,25,8826105,282905,2712700
27,21770,02394789,1600000US2721770,2721770,Forest Lake,Forest Lake city,MN,Minnesota,25,79095146,12919837,2721770
27,24308,02394924,1600000US2724308,2724308,Golden Valley,Golden Valley city,MN,Minnesota,25,26411366,884667,2724308
27,47680,02395287,1600000US2747680,2747680,Oakdale,Oakdale city,MN,Minnesota,25,28387361,899161,2747680
27,45430,02395187,1600000US2745430,2745430,New Brighton,New Brighton city,MN,Minnesota,25,16820763,1533795,2745430
27,18674,02394650,1600000US2718674,2718674,Elk River,Elk River city,MN,Minnesota,25,109630580,3933285,2718674
27,46924,02395265,1600000US2746924,2746924,Northfield,Northfield city,MN,Minnesota,25,22033732,63469,2746924
27,69700,02397275,1600000US2769700,2769700,West St. Paul,West St. Paul city,MN,Minnesota,25,12711936,268815,2769700
27,43000,02395345,1600000US2743000,2743000,Minneapolis,Minneapolis city,MN,Minnesota,25,139858485,9083548,2743000
27,59350,02395854,1600000US2759350,2759350,Shakopee,Shakopee city,MN,Minnesota,25,73701462,3368385,2759350
27,02908,02394037,1600000US2702908,2702908,Austin,Austin city,MN,Minnesota,25,34517683,274906,2702908
27,52594,02396284,1600000US2752594,2752594,Prior Lake,Prior Lake city,MN,Minnesota,25,42218442,8421472,2752594
27,35180,02395614,1600000US2735180,2735180,Lakeville,Lakeville city,MN,Minnesota,25,94738428,4547221,2735180
27,40166,02395838,1600000US2740166,2740166,Maple Grove,Maple Grove city,MN,Minnesota,25,84362875,6413256,2740166
27,55726,02396433,1600000US2755726,2755726,Rosemount,Rosemount city,MN,Minnesota,25,86126727,5103166,2755726
27,54880,02396395,1600000US2754880,2754880,Rochester,Rochester city,MN,Minnesota,25,143957317,750094,2754880
27,07966,02393429,1600000US2707966,2707966,Brooklyn Park,Brooklyn Park city,MN,Minnesota,25,67536162,1224024,2707966
27,06382,02394183,1600000US2706382,2706382,Blaine,Blaine city,MN,Minnesota,25,85223370,2912349,2706382
27,13114,02393628,1600000US2713114,2713114,Coon Rapids,Coon Rapids city,MN,Minnesota,25,58534225,1899876,2713114
27,22814,02394826,1600000US2722814,2722814,Fridley,Fridley city,MN,Minnesota,25,26323812,1856078,2722814
27,39878,02395831,1600000US2739878,2739878,Mankato,Mankato city,MN,Minnesota,25,50320417,874354,2739878
27,10972,02393809,1600000US2710972,2710972,Chaska,Chaska city,MN,Minnesota,25,44093812,2147102,2710972
27,06616,02394198,1600000US2706616,2706616,Bloomington,Bloomington city,MN,Minnesota,25,89880413,9577387,2706616
27,10918,02393799,1600000US2710918,2710918,Chanhassen,Chanhassen city,MN,Minnesota,25,52768163,6328125,2710918
27,18188,02394621,1600000US2718188,2718188,Edina,Edina city,MN,Minnesota,25,40031234,1308117,2718188
27,51730,02396242,1600000US2751730,2751730,Plymouth,Plymouth city,MN,Minnesota,25,84721675,6655220,2751730
27,57220,02396500,1600000US2757220,2757220,St. Louis Park,St. Louis Park city,MN,Minnesota,25,27526180,561724,2757220
27,70420,02397323,1600000US2770420,2770420,Willmar,Willmar city,MN,Minnesota,25,36521841,3498238,2770420
27,56896,02396483,1600000US2756896,2756896,St. Cloud,St. Cloud city,MN,Minnesota,25,103608960,2721200,2756896
